year,province,vocational_major,skill_name,total_demand,avg_salary_offered,total_supply,certification_rate,SGI,status_gap,cluster_label
2024,Maluku,Rekayasa Perangkat Lunak (RPL),Data Analytics,2811,9628761,1642,0.81,0.415866239772323,Waspada,0
2024,Maluku,Teknik Otomasi Industri (TOI),Otomasi Industri,2474,10542533,1394,0.38,0.4365400161681487,Waspada,0
2024,Maluku,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1986,7427144,3074,0.72,-0.5478348439073515,Surplus,1
2024,Maluku,Teknik Logistik,Supply Chain Digital,2589,9676872,1557,0.61,0.3986095017381228,Waspada,0
2024,Maluku,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,1890,13708385,2346,0.49,-0.2412698412698412,Surplus,1
2024,Maluku,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1896,7687698,3734,0.52,-0.969409282700422,Surplus,1
2024,Maluku,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2464,8190742,1888,0.52,0.2337662337662337,Waspada,0
2024,Maluku,Multimedia/DKV,Desain Grafis & UI/UX,2296,12157804,3857,0.68,-0.6798780487804879,Surplus,1
2024,Maluku,Multimedia/DKV,Content Creation,2860,7687296,4483,0.67,-0.5674825174825174,Surplus,1
2024,Maluku Utara,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2875,11329845,859,0.68,0.7012173913043478,Kritis,0
2024,Maluku Utara,Teknik Komputer & Jaringan (TKJ),Cyber Security,1852,12756056,799,0.51,0.5685745140388769,Kritis,0
2024,Maluku Utara,Rekayasa Perangkat Lunak (RPL),Web Development,2139,8832654,2017,0.66,0.0570359981299672,Waspada,0
2024,Maluku Utara,Rekayasa Perangkat Lunak (RPL),Data Analytics,2369,11300242,873,0.79,0.6314900802026171,Kritis,0
2024,Maluku Utara,Teknik Otomasi Industri (TOI),Otomasi Industri,3019,7837099,2707,0.53,0.1033454786353097,Waspada,0
2024,Maluku Utara,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3750,9628426,1223,0.49,0.6738666666666666,Kritis,0
2024,Maluku Utara,Teknik Logistik,Supply Chain Digital,2420,6712584,1099,0.58,0.5458677685950413,Kritis,0
2024,Maluku Utara,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2493,5025049,2696,0.71,-0.0814279983955074,Surplus,0
2024,Maluku Utara,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2993,5547419,3319,0.52,-0.1089208152355496,Surplus,0
2024,Maluku Utara,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2662,10337803,1766,0.85,0.3365890308039068,Waspada,0
2024,Maluku Utara,Multimedia/DKV,Desain Grafis & UI/UX,2638,6454753,3446,0.49,-0.3062926459438969,Surplus,1
2024,Maluku Utara,Multimedia/DKV,Content Creation,1683,13593380,4325,0.39,-1.5698158051099227,Surplus,1
2024,Papua,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3318,6886213,1213,0.48,0.634418324291742,Kritis,0
2024,Papua,Teknik Komputer & Jaringan (TKJ),Cyber Security,2340,12113834,817,0.85,0.6508547008547009,Kritis,0
2024,Papua,Rekayasa Perangkat Lunak (RPL),Web Development,2468,13737492,1087,0.82,0.5595623987034035,Kritis,0
2024,Papua,Rekayasa Perangkat Lunak (RPL),Data Analytics,1798,9844842,1329,0.82,0.260845383759733,Waspada,0
2024,Papua,Teknik Otomasi Industri (TOI),Otomasi Industri,2479,8956532,1423,0.81,0.4259782170229931,Waspada,0
2024,Papua,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2628,11392910,2615,0.43,0.0049467275494672,Waspada,0
2024,Papua,Teknik Logistik,Supply Chain Digital,3390,10182858,1420,0.43,0.5811209439528023,Kritis,0
2024,Papua,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,1400,11988238,2715,0.49,-0.9392857142857144,Surplus,1
2024,Papua,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1705,8417556,3740,0.83,-1.1935483870967742,Surplus,1
2024,Papua,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1500,5058517,1597,0.81,-0.0646666666666666,Surplus,0
2024,Papua,Multimedia/DKV,Desain Grafis & UI/UX,2224,11228540,4059,0.47,-0.825089928057554,Surplus,1
2024,Papua,Multimedia/DKV,Content Creation,2422,13936621,2354,0.38,0.028075970272502,Waspada,0
2024,Papua Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3239,9138843,1416,0.73,0.5628280333436245,Kritis,0
2024,Papua Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,3215,8917923,2016,0.49,0.3729393468118196,Waspada,0
2024,Papua Barat,Rekayasa Perangkat Lunak (RPL),Web Development,3226,11103745,1510,0.8,0.5319280843149411,Kritis,0
2024,Papua Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,3737,8203096,1370,0.41,0.6333957720096334,Kritis,0
2024,Papua Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,1734,11078602,2398,0.38,-0.3829296424452134,Surplus,1
2024,Papua Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2784,10943326,1320,0.58,0.5258620689655172,Kritis,0
2024,Papua Barat,Teknik Logistik,Supply Chain Digital,2533,12212620,1148,0.68,0.5467824713778129,Kritis,0
2024,Papua Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3814,13454406,2397,0.71,0.3715259570005244,Waspada,0
2024,Papua Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1841,13344291,2106,0.53,-0.1439435089625203,Surplus,1
2024,Papua Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2583,9530741,1184,0.8,0.5416182733255904,Kritis,0
2024,Papua Barat,Multimedia/DKV,Desain Grafis & UI/UX,3357,6706039,1694,0.5,0.495382782246053,Waspada,0
2024,Papua Barat,Multimedia/DKV,Content Creation,3256,6255465,2132,0.49,0.3452088452088452,Waspada,0
2024,Papua Selatan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3794,5011830,1773,0.71,0.5326831839746969,Kritis,0
2024,Papua Selatan,Teknik Komputer & Jaringan (TKJ),Cyber Security,2800,10787029,1975,0.52,0.2946428571428571,Waspada,0
2024,Papua Selatan,Rekayasa Perangkat Lunak (RPL),Web Development,2736,11316616,1341,0.78,0.5098684210526315,Kritis,0
2024,Papua Selatan,Rekayasa Perangkat Lunak (RPL),Data Analytics,1926,13710606,1099,0.41,0.4293873312564901,Waspada,0
2024,Papua Selatan,Teknik Otomasi Industri (TOI),Otomasi Industri,1354,8546169,1502,0.59,-0.1093057607090103,Surplus,0
2024,Papua Selatan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3198,4875388,1958,0.49,0.3877423389618512,Waspada,0
2024,Papua Selatan,Teknik Logistik,Supply Chain Digital,3806,12783823,2252,0.82,0.4083026799789805,Waspada,0
2024,Papua Selatan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2544,12267866,1952,0.65,0.2327044025157232,Waspada,0
2024,Papua Selatan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2817,10294339,3627,0.67,-0.2875399361022364,Surplus,1
2024,Papua Selatan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1398,11196567,2062,0.41,-0.474964234620887,Surplus,1
2024,Papua Selatan,Multimedia/DKV,Desain Grafis & UI/UX,1506,9228690,4561,0.53,-2.0285524568393094,Surplus,1
2024,Papua Selatan,Multimedia/DKV,Content Creation,2981,7681777,2923,0.52,0.0194565582019456,Waspada,0
2024,Papua Tengah,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1993,4995246,1572,0.36,0.2112393376818866,Waspada,0
2024,Papua Tengah,Teknik Komputer & Jaringan (TKJ),Cyber Security,3118,13699691,736,0.82,0.763951250801796,Kritis,0
2024,Papua Tengah,Rekayasa Perangkat Lunak (RPL),Web Development,2742,5812384,1174,0.63,0.5718453683442742,Kritis,0
2024,Papua Tengah,Rekayasa Perangkat Lunak (RPL),Data Analytics,2049,5666964,1815,0.7,0.1142020497803806,Waspada,0
2024,Papua Tengah,Teknik Otomasi Industri (TOI),Otomasi Industri,2084,5663663,2678,0.55,-0.2850287907869481,Surplus,1
2024,Papua Tengah,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2449,10134538,1397,0.82,0.4295630869742752,Waspada,0
2024,Papua Tengah,Teknik Logistik,Supply Chain Digital,2070,6006861,2844,0.76,-0.3739130434782609,Surplus,1
2024,Papua Tengah,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2576,7919612,1634,0.74,0.3656832298136646,Waspada,0
2024,Papua Tengah,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,1836,7691005,4544,0.64,-1.4749455337690631,Surplus,1
2024,Papua Tengah,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2374,9536319,1362,0.53,0.4262847514743049,Waspada,0
2024,Papua Tengah,Multimedia/DKV,Desain Grafis & UI/UX,3389,5057681,2249,0.84,0.3363824136913544,Waspada,0
2024,Papua Tengah,Multimedia/DKV,Content Creation,3110,6854780,4499,0.46,-0.4466237942122186,Surplus,1
2024,Papua Pegunungan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2461,10152727,1753,0.65,0.287687931735067,Waspada,0
2024,Papua Pegunungan,Teknik Komputer & Jaringan (TKJ),Cyber Security,2126,11916355,1671,0.7,0.2140169332079021,Waspada,0
2024,Papua Pegunungan,Rekayasa Perangkat Lunak (RPL),Web Development,2733,10338917,1228,0.68,0.5506769118185144,Kritis,0
2024,Papua Pegunungan,Rekayasa Perangkat Lunak (RPL),Data Analytics,2676,10359277,748,0.4,0.7204783258594918,Kritis,0
2024,Papua Pegunungan,Teknik Otomasi Industri (TOI),Otomasi Industri,1383,8058084,2730,0.74,-0.9739696312364424,Surplus,1
2024,Papua Pegunungan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1738,13393059,3110,0.5,-0.7894131185270425,Surplus,1
2024,Papua Pegunungan,Teknik Logistik,Supply Chain Digital,3496,5203322,2566,0.47,0.2660183066361556,Waspada,0
2024,Papua Pegunungan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2568,9110796,1800,0.84,0.2990654205607476,Waspada,0
2024,Papua Pegunungan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2413,8877716,2271,0.37,0.0588479071694985,Waspada,0
2024,Papua Pegunungan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3287,6708802,1764,0.57,0.4633404320048677,Waspada,0
2024,Papua Pegunungan,Multimedia/DKV,Desain Grafis & UI/UX,1407,8968962,3928,0.42,-1.7917555081734189,Surplus,1
2024,Papua Pegunungan,Multimedia/DKV,Content Creation,1725,11320645,2405,0.38,-0.3942028985507246,Surplus,1
2024,Papua Barat Daya,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2635,13183190,1765,0.61,0.3301707779886148,Waspada,0
2024,Papua Barat Daya,Teknik Komputer & Jaringan (TKJ),Cyber Security,2682,12028161,863,0.46,0.6782252050708426,Kritis,0
2024,Papua Barat Daya,Rekayasa Perangkat Lunak (RPL),Web Development,2723,5580641,750,0.64,0.7245684906353287,Kritis,0
2024,Papua Barat Daya,Rekayasa Perangkat Lunak (RPL),Data Analytics,3017,6354205,1189,0.64,0.6058999005634736,Kritis,0
2024,Papua Barat Daya,Teknik Otomasi Industri (TOI),Otomasi Industri,1472,11451143,1760,0.8,-0.1956521739130435,Surplus,1
2024,Papua Barat Daya,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2084,7351331,2452,0.76,-0.1765834932821497,Surplus,1
2024,Papua Barat Daya,Teknik Logistik,Supply Chain Digital,3436,8801070,1744,0.8,0.4924330616996507,Waspada,0
2024,Papua Barat Daya,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2481,7683791,2320,0.53,0.0648931882305521,Waspada,0
2024,Papua Barat Daya,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2051,11216438,4227,0.38,-1.060945880058508,Surplus,1
2024,Papua Barat Daya,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2078,5108623,1665,0.43,0.1987487969201155,Waspada,0
2024,Papua Barat Daya,Multimedia/DKV,Desain Grafis & UI/UX,3506,8096903,1817,0.58,0.4817455790074159,Waspada,0
2024,Papua Barat Daya,Multimedia/DKV,Content Creation,3224,5947116,2478,0.81,0.2313895781637717,Waspada,0
2025,Aceh,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1918,11278450,815,0.46,0.5750782064650678,Kritis,0
2025,Aceh,Teknik Komputer & Jaringan (TKJ),Cyber Security,2267,6071300,1587,0.42,0.2999558888398765,Waspada,0
2025,Aceh,Rekayasa Perangkat Lunak (RPL),Web Development,3971,10038631,1161,0.76,0.7076303198186855,Kritis,0
2025,Aceh,Rekayasa Perangkat Lunak (RPL),Data Analytics,3064,8642411,1978,0.74,0.3544386422976501,Waspada,0
2025,Aceh,Teknik Otomasi Industri (TOI),Otomasi Industri,1841,10927764,1527,0.5,0.1705594785442694,Waspada,0
2025,Aceh,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2860,10659046,1807,0.36,0.3681818181818181,Waspada,0
2025,Aceh,Teknik Logistik,Supply Chain Digital,2478,12740879,2950,0.82,-0.1904761904761904,Surplus,1
2025,Aceh,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3376,12159201,3067,0.56,0.0915284360189573,Waspada,0
2025,Aceh,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2083,8213654,4783,0.37,-1.2962073931829092,Surplus,1
2025,Aceh,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,4167,12663020,2190,0.51,0.4744420446364291,Waspada,0
2025,Aceh,Multimedia/DKV,Desain Grafis & UI/UX,3473,13404008,2250,0.43,0.3521451194932335,Waspada,0
2025,Aceh,Multimedia/DKV,Content Creation,1909,8124664,4003,0.66,-1.0969093766369826,Surplus,1
2025,Sumatera Utara,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3801,9384258,1692,0.63,0.5548539857932123,Kritis,0
2025,Sumatera Utara,Teknik Komputer & Jaringan (TKJ),Cyber Security,2979,12917654,1070,0.77,0.6408190668009399,Kritis,0
2025,Sumatera Utara,Rekayasa Perangkat Lunak (RPL),Web Development,3582,5033782,1335,0.56,0.6273031825795645,Kritis,0
2025,Sumatera Utara,Rekayasa Perangkat Lunak (RPL),Data Analytics,1811,10912674,1323,0.61,0.2694643843180563,Waspada,0
2025,Sumatera Utara,Teknik Otomasi Industri (TOI),Otomasi Industri,1990,8535466,1699,0.82,0.1462311557788944,Waspada,0
2025,Sumatera Utara,Teknik Otomasi Industri (TOI),Internet of Things (IoT),4203,5526331,2163,0.7,0.4853675945753034,Waspada,0
2025,Sumatera Utara,Teknik Logistik,Supply Chain Digital,1789,11153385,1531,0.53,0.1442146450531023,Waspada,0
2025,Sumatera Utara,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,1501,8698606,2845,0.69,-0.8954030646235843,Surplus,1
2025,Sumatera Utara,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2182,7678117,1816,0.77,0.1677360219981668,Waspada,0
2025,Sumatera Utara,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2223,12174626,3126,0.51,-0.4062078272604588,Surplus,1
2025,Sumatera Utara,Multimedia/DKV,Desain Grafis & UI/UX,3587,10116741,2235,0.54,0.376916643434625,Waspada,0
2025,Sumatera Utara,Multimedia/DKV,Content Creation,2662,7533460,2206,0.83,0.1712997746055597,Waspada,0
2025,Sumatera Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1647,8915362,950,0.53,0.4231936854887674,Waspada,0
2025,Sumatera Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,3733,6290687,1519,0.62,0.5930886686311277,Kritis,0
2025,Sumatera Barat,Rekayasa Perangkat Lunak (RPL),Web Development,1816,8857025,1510,0.68,0.1685022026431718,Waspada,0
2025,Sumatera Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,2470,10072864,1319,0.46,0.4659919028340081,Waspada,0
2025,Sumatera Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,1690,8674910,3087,0.63,-0.8266272189349112,Surplus,1
2025,Sumatera Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3726,8168045,2962,0.76,0.2050456253354804,Waspada,0
2025,Sumatera Barat,Teknik Logistik,Supply Chain Digital,2506,9985773,2390,0.43,0.0462889066241021,Waspada,0
2025,Sumatera Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3918,9017733,2005,0.43,0.4882593159775396,Waspada,0
2025,Sumatera Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2787,6290036,2002,0.71,0.281664872622892,Waspada,0
2025,Sumatera Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2682,13744718,1911,0.47,0.2874720357941834,Waspada,0
2025,Sumatera Barat,Multimedia/DKV,Desain Grafis & UI/UX,3475,12704428,2901,0.83,0.1651798561151079,Waspada,0
2025,Sumatera Barat,Multimedia/DKV,Content Creation,3941,9002271,1875,0.83,0.5242324283176859,Kritis,0
2025,Riau,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1645,7122523,1811,0.77,-0.1009118541033434,Surplus,0
2025,Riau,Teknik Komputer & Jaringan (TKJ),Cyber Security,2160,9546771,1110,0.82,0.4861111111111111,Waspada,0
2025,Riau,Rekayasa Perangkat Lunak (RPL),Web Development,3572,6556124,961,0.54,0.7309630459126539,Kritis,0
2025,Riau,Rekayasa Perangkat Lunak (RPL),Data Analytics,3783,5664645,1507,0.66,0.6016389109172614,Kritis,0
2025,Riau,Teknik Otomasi Industri (TOI),Otomasi Industri,3824,13659690,1940,0.73,0.4926778242677824,Waspada,0
2025,Riau,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1801,9054849,1789,0.37,0.0066629650194336,Waspada,0
2025,Riau,Teknik Logistik,Supply Chain Digital,2830,11315350,3140,0.56,-0.1095406360424028,Surplus,0
2025,Riau,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3397,6415777,1696,0.57,0.5007359434795408,Kritis,0
2025,Riau,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2282,5773181,3896,0.42,-0.7072743207712533,Surplus,1
2025,Riau,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2342,6861774,1568,0.35,0.3304867634500427,Waspada,0
2025,Riau,Multimedia/DKV,Desain Grafis & UI/UX,2053,7590358,4819,0.77,-1.3472966390647831,Surplus,1
2025,Riau,Multimedia/DKV,Content Creation,4129,11776610,2418,0.4,0.4143860498910148,Waspada,0
2025,Jambi,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1671,6050632,1485,0.81,0.111310592459605,Waspada,0
2025,Jambi,Teknik Komputer & Jaringan (TKJ),Cyber Security,2949,13326086,903,0.57,0.6937945066124109,Kritis,0
2025,Jambi,Rekayasa Perangkat Lunak (RPL),Web Development,1982,8511584,1969,0.59,0.0065590312815338,Waspada,0
2025,Jambi,Rekayasa Perangkat Lunak (RPL),Data Analytics,3713,7390310,1128,0.49,0.6962025316455697,Kritis,0
2025,Jambi,Teknik Otomasi Industri (TOI),Otomasi Industri,3441,11114768,2403,0.64,0.3016564952048823,Waspada,0
2025,Jambi,Teknik Otomasi Industri (TOI),Internet of Things (IoT),4151,13124454,1752,0.79,0.5779330281859792,Kritis,0
2025,Jambi,Teknik Logistik,Supply Chain Digital,3227,11526451,1561,0.49,0.5162689804772235,Kritis,0
2025,Jambi,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2503,6344613,2887,0.71,-0.1534159009188973,Surplus,0
2025,Jambi,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3357,7230525,3432,0.83,-0.0223413762287756,Surplus,0
2025,Jambi,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2439,7256070,2673,0.47,-0.0959409594095941,Surplus,0
2025,Jambi,Multimedia/DKV,Desain Grafis & UI/UX,4218,5088859,3204,0.52,0.2403982930298719,Waspada,0
2025,Jambi,Multimedia/DKV,Content Creation,3408,9549766,2794,0.76,0.1801643192488262,Waspada,0
2025,Sumatera Selatan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3675,6346236,1624,0.82,0.5580952380952381,Kritis,0
2025,Sumatera Selatan,Teknik Komputer & Jaringan (TKJ),Cyber Security,2119,13782913,806,0.74,0.6196319018404908,Kritis,0
2025,Sumatera Selatan,Rekayasa Perangkat Lunak (RPL),Web Development,3468,8559834,1248,0.58,0.6401384083044983,Kritis,0
2025,Sumatera Selatan,Rekayasa Perangkat Lunak (RPL),Data Analytics,4331,10277093,1404,0.36,0.6758254444700993,Kritis,0
2025,Sumatera Selatan,Teknik Otomasi Industri (TOI),Otomasi Industri,3857,5460902,2526,0.45,0.3450868550687062,Waspada,0
2025,Sumatera Selatan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2604,6338112,2476,0.69,0.0491551459293394,Waspada,0
2025,Sumatera Selatan,Teknik Logistik,Supply Chain Digital,4290,6485996,1200,0.5,0.7202797202797203,Kritis,0
2025,Sumatera Selatan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3992,6152144,1987,0.44,0.502254509018036,Kritis,0
2025,Sumatera Selatan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2103,9457851,3411,0.79,-0.6219686162624821,Surplus,1
2025,Sumatera Selatan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2358,7407411,2259,0.5,0.0419847328244274,Waspada,0
2025,Sumatera Selatan,Multimedia/DKV,Desain Grafis & UI/UX,3708,6631094,3691,0.81,0.0045846817691477,Waspada,0
2025,Sumatera Selatan,Multimedia/DKV,Content Creation,2266,11719875,2073,0.43,0.0851721094439541,Waspada,0
2025,Bengkulu,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2163,6763571,1586,0.63,0.2667591308368007,Waspada,0
2025,Bengkulu,Teknik Komputer & Jaringan (TKJ),Cyber Security,2260,13785826,1048,0.73,0.536283185840708,Kritis,0
2025,Bengkulu,Rekayasa Perangkat Lunak (RPL),Web Development,3680,8236252,1205,0.71,0.6725543478260869,Kritis,0
2025,Bengkulu,Rekayasa Perangkat Lunak (RPL),Data Analytics,3297,5617052,1766,0.55,0.4643615407946618,Waspada,0
2025,Bengkulu,Teknik Otomasi Industri (TOI),Otomasi Industri,4052,11069324,1483,0.75,0.6340078973346496,Kritis,0
2025,Bengkulu,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1616,7321279,2211,0.68,-0.3681930693069307,Surplus,1
2025,Bengkulu,Teknik Logistik,Supply Chain Digital,1507,10919848,1204,0.52,0.2010617120106171,Waspada,0
2025,Bengkulu,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4186,6044289,3025,0.47,0.2773530817009078,Waspada,0
2025,Bengkulu,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2196,8082972,4124,0.77,-0.8779599271402551,Surplus,1
2025,Bengkulu,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2876,9214473,2415,0.84,0.1602920723226703,Waspada,0
2025,Bengkulu,Multimedia/DKV,Desain Grafis & UI/UX,1786,7119124,2433,0.48,-0.3622620380739081,Surplus,1
2025,Bengkulu,Multimedia/DKV,Content Creation,2373,7318970,3066,0.78,-0.2920353982300885,Surplus,1
2025,Lampung,Teknik Komputer & Jaringan (TKJ),Cloud Computing,4274,6527408,1293,0.37,0.697473093121198,Kritis,0
2025,Lampung,Teknik Komputer & Jaringan (TKJ),Cyber Security,1584,5855675,1387,0.38,0.1243686868686868,Waspada,0
2025,Lampung,Rekayasa Perangkat Lunak (RPL),Web Development,2548,12236754,1652,0.56,0.3516483516483517,Waspada,0
2025,Lampung,Rekayasa Perangkat Lunak (RPL),Data Analytics,3272,6961088,1950,0.55,0.4040342298288508,Waspada,0
2025,Lampung,Teknik Otomasi Industri (TOI),Otomasi Industri,4134,7120484,2172,0.72,0.4746008708272859,Waspada,0
2025,Lampung,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2766,5287510,1787,0.36,0.353940708604483,Waspada,0
2025,Lampung,Teknik Logistik,Supply Chain Digital,4079,12409964,2577,0.51,0.3682275067418485,Waspada,0
2025,Lampung,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,1992,6473879,1337,0.37,0.3288152610441767,Waspada,0
2025,Lampung,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3556,8093331,1741,0.53,0.5104049493813273,Kritis,0
2025,Lampung,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1774,12053817,3156,0.84,-0.7790304396843292,Surplus,1
2025,Lampung,Multimedia/DKV,Desain Grafis & UI/UX,3906,13591690,2658,0.38,0.3195084485407066,Waspada,0
2025,Lampung,Multimedia/DKV,Content Creation,2027,10022798,4772,0.7,-1.35421805624075,Surplus,1
2025,Kep. Bangka Belitung,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3018,10015622,751,0.8,0.7511597084161696,Kritis,0
2025,Kep. Bangka Belitung,Teknik Komputer & Jaringan (TKJ),Cyber Security,2184,13281209,2037,0.61,0.0673076923076923,Waspada,0
2025,Kep. Bangka Belitung,Rekayasa Perangkat Lunak (RPL),Web Development,3080,5429085,1104,0.38,0.6415584415584416,Kritis,0
2025,Kep. Bangka Belitung,Rekayasa Perangkat Lunak (RPL),Data Analytics,4013,10871845,709,0.56,0.8233241963618241,Kritis,0
2025,Kep. Bangka Belitung,Teknik Otomasi Industri (TOI),Otomasi Industri,2716,6789968,2784,0.75,-0.0250368188512518,Surplus,0
2025,Kep. Bangka Belitung,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3033,10103943,1352,0.51,0.5542367293109133,Kritis,0
2025,Kep. Bangka Belitung,Teknik Logistik,Supply Chain Digital,1933,6057008,3053,0.76,-0.5794102431453699,Surplus,1
2025,Kep. Bangka Belitung,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3753,12237693,3088,0.39,0.1771915800692779,Waspada,0
2025,Kep. Bangka Belitung,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3488,12070518,2920,0.58,0.1628440366972477,Waspada,0
2025,Kep. Bangka Belitung,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1722,10311934,3114,0.66,-0.8083623693379791,Surplus,1
2025,Kep. Bangka Belitung,Multimedia/DKV,Desain Grafis & UI/UX,1945,12973321,4270,0.39,-1.1953727506426737,Surplus,1
2025,Kep. Bangka Belitung,Multimedia/DKV,Content Creation,4211,5803171,2266,0.52,0.4618855378769888,Waspada,0
2025,Kep. Riau,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2295,12014938,1469,0.38,0.3599128540305011,Waspada,0
2025,Kep. Riau,Teknik Komputer & Jaringan (TKJ),Cyber Security,3361,7700737,1507,0.73,0.5516215412079738,Kritis,0
2025,Kep. Riau,Rekayasa Perangkat Lunak (RPL),Web Development,2455,6481076,1260,0.52,0.4867617107942973,Waspada,0
2025,Kep. Riau,Rekayasa Perangkat Lunak (RPL),Data Analytics,4224,13301598,861,0.7,0.7961647727272727,Kritis,0
2025,Kep. Riau,Teknik Otomasi Industri (TOI),Otomasi Industri,6538,12141954,2655,0.43,0.593912511471398,Kritis,0
2025,Kep. Riau,Teknik Otomasi Industri (TOI),Internet of Things (IoT),6377,16996780,1746,0.45,0.7262035439862005,Kritis,2
2025,Kep. Riau,Teknik Logistik,Supply Chain Digital,5161,23004475,1257,0.73,0.7564425498934315,Kritis,2
